plume_id,plume_tif,con_tif,s2_path,l8_path,s2_cloud_cover,l8_cloud_cover
GAO20240611t201214p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t201214p0000-A/GAO20240611t201214p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t201214p0000-A/GAO20240611t201214p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t201214p0000-A/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t201214p0000-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t201214p0000-D/GAO20240611t201214p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t201214p0000-D/GAO20240611t201214p0000-D_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t201214p0000-D/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t201214p0000-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t201214p0000-E/GAO20240611t201214p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t201214p0000-E/GAO20240611t201214p0000-E_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t201214p0000-E/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t201214p0000-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t201214p0000-F/GAO20240611t201214p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t201214p0000-F/GAO20240611t201214p0000-F_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t201214p0000-F/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t201214p0000-G,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t201214p0000-G/GAO20240611t201214p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t201214p0000-G/GAO20240611t201214p0000-G_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t201214p0000-G/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t201214p0000-I,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t201214p0000-I/GAO20240611t201214p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t201214p0000-I/GAO20240611t201214p0000-I_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t201214p0000-I/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t201214p0000-J,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t201214p0000-J/GAO20240611t201214p0000-J_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t201214p0000-J/GAO20240611t201214p0000-J_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t201214p0000-J/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t202024p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202024p0000-A/GAO20240611t202024p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202024p0000-A/GAO20240611t202024p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202024p0000-A/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t202024p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202024p0000-C/GAO20240611t202024p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202024p0000-C/GAO20240611t202024p0000-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202024p0000-C/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t202024p0000-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202024p0000-E/GAO20240611t202024p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202024p0000-E/GAO20240611t202024p0000-E_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202024p0000-E/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t202024p0000-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202024p0000-F/GAO20240611t202024p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202024p0000-F/GAO20240611t202024p0000-F_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202024p0000-F/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t202024p0000-G,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202024p0000-G/GAO20240611t202024p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202024p0000-G/GAO20240611t202024p0000-G_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202024p0000-G/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t202024p0000-H,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202024p0000-H/GAO20240611t202024p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202024p0000-H/GAO20240611t202024p0000-H_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202024p0000-H/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t202024p0000-I,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202024p0000-I/GAO20240611t202024p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202024p0000-I/GAO20240611t202024p0000-I_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202024p0000-I/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t202619p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202619p0000-A/GAO20240611t202619p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202619p0000-A/GAO20240611t202619p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202619p0000-A/l8_LC09_L2SP_042036_20240611_20240612_02_T1.tif,3.253712,47.86
GAO20240611t202619p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202619p0000-A/GAO20240611t202619p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202619p0000-A/GAO20240611t202619p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202619p0000-A/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t202619p0000-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202619p0000-B/GAO20240611t202619p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202619p0000-B/GAO20240611t202619p0000-B_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202619p0000-B/l8_LC09_L2SP_042036_20240611_20240612_02_T1.tif,3.253712,47.86
GAO20240611t202619p0000-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202619p0000-B/GAO20240611t202619p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202619p0000-B/GAO20240611t202619p0000-B_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202619p0000-B/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t202619p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202619p0000-C/GAO20240611t202619p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202619p0000-C/GAO20240611t202619p0000-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202619p0000-C/l8_LC09_L2SP_042036_20240611_20240612_02_T1.tif,3.253712,47.86
GAO20240611t202619p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t202619p0000-C/GAO20240611t202619p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t202619p0000-C/GAO20240611t202619p0000-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t202619p0000-C/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t203254p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203254p0000-A/GAO20240611t203254p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203254p0000-A/GAO20240611t203254p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203254p0000-A/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t203254p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203254p0000-C/GAO20240611t203254p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203254p0000-C/GAO20240611t203254p0000-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203254p0000-C/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t203254p0000-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203254p0000-E/GAO20240611t203254p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203254p0000-E/GAO20240611t203254p0000-E_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203254p0000-E/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t203254p0000-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203254p0000-F/GAO20240611t203254p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203254p0000-F/GAO20240611t203254p0000-F_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203254p0000-F/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t203254p0000-G,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203254p0000-G/GAO20240611t203254p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203254p0000-G/GAO20240611t203254p0000-G_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203254p0000-G/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t203734p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203734p0000-A/GAO20240611t203734p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203734p0000-A/GAO20240611t203734p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203734p0000-A/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t203734p0000-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203734p0000-B/GAO20240611t203734p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203734p0000-B/GAO20240611t203734p0000-B_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203734p0000-B/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t203734p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203734p0000-C/GAO20240611t203734p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203734p0000-C/GAO20240611t203734p0000-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203734p0000-C/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t203734p0000-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203734p0000-F/GAO20240611t203734p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203734p0000-F/GAO20240611t203734p0000-F_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203734p0000-F/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t203734p0000-G,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t203734p0000-G/GAO20240611t203734p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t203734p0000-G/GAO20240611t203734p0000-G_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t203734p0000-G/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t204534p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t204534p0000-A/GAO20240611t204534p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t204534p0000-A/GAO20240611t204534p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t204534p0000-A/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t204534p0000-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t204534p0000-B/GAO20240611t204534p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t204534p0000-B/GAO20240611t204534p0000-B_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t204534p0000-B/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t204534p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t204534p0000-C/GAO20240611t204534p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t204534p0000-C/GAO20240611t204534p0000-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t204534p0000-C/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t204534p0000-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t204534p0000-D/GAO20240611t204534p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t204534p0000-D/GAO20240611t204534p0000-D_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t204534p0000-D/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
GAO20240611t204534p0000-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t204534p0000-E/GAO20240611t204534p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t204534p0000-E/GAO20240611t204534p0000-E_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLT_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t204534p0000-E/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,77.560312,17.77
GAO20240611t204534p0000-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/06/11/GAO20240611t204534p0000-F/GAO20240611t204534p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2024/06/11/GAO20240611t204534p0000-F/GAO20240611t204534p0000-F_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20240611T182919_N0510_R027_T11SLU_20240611T221421.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20240611t204534p0000-F/l8_LC08_L2SP_041036_20240612_20250616_02_T1.tif,3.253712,17.77
